osmid	x	y	primary
1513202904	-21.8677115	64.1490556	False
1513202915	-21.8684493	64.1493272	True
1513202937	-21.8703192	64.149892	True
1513203033	-21.8714675	64.1503722	True
1513203038	-21.8724056	64.1503643	True
1513203042	-21.8714156	64.150627	True
1513313901	-21.8505658	64.1406915	True
1513313925	-21.8503172	64.1407094	True
1513313931	-21.85057	64.1407793	True
1513313942	-21.8503248	64.1407959	True
1513313960	-21.8492996	64.1408478	True
1513314027	-21.8528816	64.1434069	True
1513314037	-21.8526934	64.1434797	True
1513314045	-21.8527997	64.1435394	True
1513314048	-21.8524082	64.1436142	True
1513314078	-21.8579158	64.145315	False
1513314099	-21.8574193	64.1454688	True
1513314106	-21.8575754	64.1455386	True
1513314109	-21.8572468	64.1455511	True
1513314111	-21.8574034	64.1456215	True
1513314112	-21.858949	64.145839	False
1513314113	-21.8589385	64.1459758	False
1513314116	-21.8599906	64.1466327	True
1513314125	-21.8620479	64.1470998	False
1513314130	-21.8625752	64.1476206	False
1514010681	-21.8487761	64.1407924	True
1514010683	-21.8479987	64.1408338	True
1514010686	-21.8489349	64.1408616	True
1514010687	-21.8472913	64.1408691	True
1514010688	-21.8481393	64.1409203	True
1514010693	-21.8477286	64.1409473	True
1514010705	-21.8488344	64.14104	False
1514010709	-21.8458538	64.1410236	True
1514010746	-21.8489451	64.1411367	False
1514049196	-21.8681373	64.155101	False
1515689788	-21.9016174	64.1159304	False
1515689890	-21.9033374	64.1159527	False
1516416338	-21.9435362	64.1503985	True
1516416350	-21.9452239	64.1508096	True
1519709430	-21.8076968	64.1243122	False
1519709533	-21.8100256	64.1244572	False
1519719680	-21.8020646	64.1243715	False
1520043049	-21.8653572	64.1561204	False
1524865617	-21.9074116	64.1156506	False
1524865985	-21.9079448	64.1150448	False
1531136916	-21.7922144	64.1113779	False
1531842255	-21.8259465	64.0978481	False
1531854769	-21.7996376	64.097056	True
1534041792	-21.8081128	64.1203778	False
1534041838	-21.8077949	64.1200516	False
1535836933	-21.9160132	64.1449481	False
1536991982	-21.9654418	64.0563572	True
1536991992	-21.9655939	64.0563199	True
1536991998	-21.9659531	64.0563243	False
1536992012	-21.9655893	64.0563948	True
1536992018	-21.9643885	64.0590107	True
1536992210	-21.9392173	64.0612571	False
1536992377	-21.9585419	64.0697307	True
1536992385	-21.9592016	64.0696238	True
1536992432	-21.9638169	64.0698888	True
1536992476	-21.9410524	64.0707805	False
1536992509	-21.9661747	64.0717077	True
1536992521	-21.9666997	64.0717877	True
1536992587	-21.9591611	64.073215	False
1536992685	-21.9447883	64.0742509	False
1536992781	-21.9473207	64.0754554	False
1536992909	-21.9726439	64.0779092	False
1537566665	-21.9607741	64.0752965	False
1539907432	-21.6957911	64.1664533	False
1539907441	-21.6957221	64.1666876	False
1540232429	-21.9658718	64.0563934	False
1541179570	-21.9926588	64.0502711	True
1550882358	-21.8350826	64.1038222	True
1550882360	-21.8352008	64.1040894	True
1550882361	-21.8354597	64.1037984	True
1550882363	-21.8358718	64.1036442	False
1550882370	-21.8348671	64.1038766	True
1550882373	-21.8354343	64.1040539	True
1550882376	-21.8345934	64.104033	True
1552212754	-21.8733854	64.0994612	True
1553015147	-21.9597117	64.0563147	False
1558624996	-21.9399646	64.0706965	False
1562707765	-21.8843331	64.1006029	False
1570338550	-21.9422927	64.0699514	False
1570338553	-21.9435549	64.0709989	False
1570338554	-21.941162	64.0711495	False
1570338577	-21.9412835	64.0715584	False
1570338615	-21.9432025	64.0716893	False
1570338669	-21.9414096	64.0719828	False
1570338736	-21.94341	64.0721379	False
1570338753	-21.9434367	64.0725354	False
1570338770	-21.9418122	64.073338	False
1570338794	-21.9553244	64.0741828	False
1571682435	-21.9626682	64.0604111	False
1571682505	-21.9411238	64.0614228	True
1571682512	-21.9410024	64.0614661	True
1571682515	-21.9411277	64.0615252	True
1571682912	-21.9664001	64.0718725	True
1571682916	-21.9514335	64.0753724	False
1571682918	-21.9517589	64.0755429	True
1571682963	-21.9658678	64.0776284	True
1571683022	-21.9498602	64.0784504	True
1571683024	-21.9499036	64.0783775	True
1571683026	-21.9501396	64.0784059	True
1571683045	-21.9514009	64.0785331	True
1571683047	-21.9545557	64.0789046	True
1571683053	-21.9558526	64.0790627	True
1571683077	-21.9749173	64.0790092	False
1571683114	-21.9563058	64.0791249	True
1572291429	-21.9662168	64.0718277	True
1572291432	-21.9662005	64.072087	True
1572291440	-21.966416	64.0725263	True
1572291462	-21.9664669	64.0755244	True
1572291477	-21.9659741	64.0775027	True
1572291484	-21.9645607	64.0783965	True
1572884922	-21.7856544	64.1529953	False
1573023771	-21.7819556	64.1551492	False
1573023919	-21.7865794	64.154675	False
1573411414	-21.9393568	64.0730853	False
1573411419	-21.9397807	64.0737235	False
1573411425	-21.9376794	64.0741674	False
1575267643	-21.7797228	64.1516106	False
1575604710	-21.9609286	64.0726347	False
1575604714	-21.9597823	64.0726106	False
1575604722	-21.9631545	64.0729272	False
1575604727	-21.963693	64.0730814	False
1575604729	-21.9613281	64.0731017	False
1575604753	-21.9606557	64.0732921	False
1575604756	-21.9586142	64.0736109	False
1575604759	-21.9568951	64.0735846	False
1575604763	-21.9559413	64.0739196	False
1575604766	-21.9570822	64.0739435	False
1575604767	-21.9568191	64.0740261	False
1575604769	-21.9554941	64.0741178	False
1575604788	-21.9571539	64.0742831	False
1575604791	-21.9559702	64.0743445	False
1575604800	-21.9554876	64.0755694	False
1575604802	-21.9528934	64.0762655	False
1575604804	-21.9543963	64.0762694	False
1575604806	-21.9575103	64.0770129	False
1575604811	-21.952379	64.0770088	False
1575604820	-21.953901	64.0770294	False
1575604822	-21.9589818	64.0771331	False
1575604824	-21.9533637	64.0771339	False
1575604826	-21.9596073	64.0772001	False
1575604833	-21.954042	64.0782441	False
1576558486	-21.7712956	64.1510926	True
1576558537	-21.7712576	64.1513057	True
1576558631	-21.7711868	64.151252	True
1610795430	-21.9434075	64.0623598	True
1633822156	-21.8935605	64.1022642	True
1633822159	-21.8934168	64.1020212	True
1633822179	-21.8938334	64.101998	True
1634285303	-21.7501465	64.1346007	True
1634285314	-21.750354	64.1340963	True
1634285326	-21.7503137	64.1345071	True
1634285327	-21.7510829	64.1346459	True
1654470939	-21.7900339	64.1399245	True
1654471067	-21.7892932	64.1394772	False
1654478788	-21.7962681	64.1404573	True
1658098819	-21.7724987	64.1512768	False
1658098821	-21.7939649	64.1502505	False
1660480490	-21.9393217	64.0763178	False
1689245702	-21.931195	64.0931432	False
1689245703	-21.930579	64.0930823	False
1689245704	-21.9304007	64.0927494	False
1689245710	-21.9335438	64.0925632	False
1689245711	-21.9308921	64.0929809	False
1689245720	-21.9316742	64.0929558	False
1689250588	-21.9516224	64.0857018	False
1689250591	-21.9504654	64.0856906	False
1690526180	-21.7782267	64.1156882	False
1692322500	-22.0033499	64.158623	False
1692322569	-22.0022006	64.1586309	False
1692322735	-22.0027625	64.1588662	False
1694888457	-21.9791979	64.0446285	False
1694888461	-21.9782375	64.0446931	False
1694888463	-21.9808463	64.0470841	False
1694888465	-21.9784352	64.0444423	False
1694888467	-21.9786143	64.0445963	False
1694888472	-21.9812954	64.0491237	False
1694888474	-21.9778376	64.0448335	False
1694888476	-21.9816381	64.049341	False
1694888478	-21.9803608	64.0520572	True
1694888480	-21.9786532	64.0449415	False
1694888482	-21.9796571	64.0471903	False
1694888486	-21.9819726	64.0493325	False
1694888488	-21.9799809	64.0517248	False
1694888490	-21.9803503	64.0474199	False
1694888492	-21.9801071	64.0469227	False
1694888493	-21.9814715	64.0496555	False
1694888496	-21.9807226	64.0494914	False
1695033604	-21.9429958	64.0668344	True
1695033617	-21.9433994	64.0666594	False
1698572148	-21.7772382	64.1141946	False
1700264421	-21.6936635	64.1673608	False
1700266090	-21.695458	64.1665835	False
1700266093	-21.6954561	64.1665645	False
1700266095	-21.6950966	64.1668416	False
1700266098	-21.6956411	64.1666814	False
1700737802	-21.9403648	64.0844155	False
1700787771	-21.7718093	64.1511395	True
1700789569	-21.7734352	64.1463006	True
1700789570	-21.7738816	64.1457948	True
1704942046	-21.8482476	64.1311968	False
1704968151	-21.8466541	64.1332758	False
1705121023	-21.9573733	64.1302049	False
1715040703	-21.6805868	64.1840216	False
1715040755	-21.6800889	64.1837403	False
1715040785	-21.6801988	64.1838877	False
1717684680	-21.6883534	64.1637108	True
1717684699	-21.6885207	64.1637639	True
1717684700	-21.6889139	64.163692	True
1717707746	-21.736941	64.1409038	False
1717707775	-21.7421565	64.1372735	False
1718029566	-21.826845	64.0991356	True
1718029572	-21.8275508	64.099057	True
1725230913	-21.7401323	64.1369091	False
1725230923	-21.741151	64.1370984	False
1725230935	-21.738913	64.1370484	False
1725469534	-21.7249088	64.158588	False
1727065349	-21.9004799	64.0831126	False
1732169236	-21.9182948	64.1090597	False
1732169238	-21.9179423	64.1091592	False
1732169242	-21.917952	64.1090468	False
1733251183	-21.9041944	64.0924571	False
1733262696	-21.8522669	64.1073557	True
1744149059	-21.9816706	64.0445023	True
1746102934	-21.9895738	64.0584661	False
1746102989	-21.990169	64.0588795	False
1746103349	-21.9400034	64.0692508	False
1746103521	-21.938972	64.0697184	False
1746103782	-21.9461766	64.0718112	False
1746103847	-21.9464969	64.0720536	False
1746103899	-21.9462327	64.0722591	False
1746103907	-21.946822	64.0723264	False
1746104503	-21.9451273	64.0742175	False
1746104989	-21.9658422	64.0755189	False
1746767109	-21.9478758	64.0442363	False
1746767119	-21.9494429	64.0442693	False
1746767126	-21.9561145	64.0445614	False
1746767181	-21.9544523	64.04486	False
1746767189	-21.9538598	64.0452897	False
1746767265	-21.9540312	64.0460331	False
1746767288	-21.9518282	64.0462159	False
1746767299	-21.9526464	64.0462546	False
1746767318	-21.9505901	64.0463697	False
1746767335	-21.9539211	64.0466184	False
1746767369	-21.9535869	64.0472448	False
1746767763	-21.9683497	64.0612613	False
1746767825	-21.9638052	64.0618961	False
1746767885	-21.9626629	64.0628184	False
1746767886	-21.9636784	64.0628321	False
1746767889	-21.9641713	64.0628378	False
1746767891	-21.9637419	64.0628928	False
1746767915	-21.9609207	64.0632589	False
1750035468	-21.7515954	64.1423551	False
1753075949	-21.9288788	64.0799657	False
1753075977	-21.9262812	64.0813487	False
1756357774	-21.8202924	64.0859835	False
1756357825	-21.8165308	64.0864036	False
1756357854	-21.8227791	64.0865951	False
1756357860	-21.8211583	64.0866109	False
1756357892	-21.8209198	64.0870387	False
1756357896	-21.8245185	64.0871786	False
1756357899	-21.8226929	64.0871374	False
1756357901	-21.8188998	64.0872025	False
1756357978	-21.8127911	64.0877608	False
1756357980	-21.8317007	64.0878271	False
1756357983	-21.8285512	64.0878802	False
1756357986	-21.8247042	64.0878484	False
1756357990	-21.8214376	64.0879256	False
1756358009	-21.8203294	64.0880428	False
1756358045	-21.8258653	64.0882558	False
1756358066	-21.8310269	64.0883232	False
1756358079	-21.8273827	64.0884144	False
1756358120	-21.8298259	64.0885173	False
1756358128	-21.834027	64.0885962	False
1756358139	-21.8113383	64.0886707	False
1756358160	-21.8144959	64.0887323	False
1756358181	-21.8249342	64.0887388	False
1756358219	-21.832976	64.0890349	False
1756358266	-21.8315956	64.0893665	False
1756358270	-21.8087891	64.0893901	False
1756358323	-21.8297287	64.0899563	False
1756358352	-21.8284525	64.0903333	False
1756358408	-21.8271943	64.0908773	False
1756513070	-21.6815066	64.1832994	False
1756513097	-21.6819617	64.1837377	False
1757798930	-21.8598474	64.0881183	False
1757798934	-21.8621003	64.0881487	False
1757798954	-21.8607023	64.0883558	False
